seq;freq_ratio;harmonic;amp_ratio;track;freq;amp;newflag;;;
481;2.9979;3;0.488403;11;233.37;0.102015;0;;;
481;5.99482;6;0.209278;12;466.663;0.0437129;0;;;
481;1;1;1;13;77.8444;0.208875;0;;;
481;3.99781;4;0.533694;14;311.207;0.111475;0;;;
481;9.98969;10;0.0485928;15;777.641;0.0101498;0;;;
481;15.9956;16;0.0141809;16;1245.16;0.00296203;0;;;
481;7.99126;8;0.120921;17;622.075;0.0252573;0;;;
481;11.9916;12;0.0281707;18;933.476;0.00588415;0;;;
481;18.9842;19;0.00378458;19;1477.81;0.000790505;0;;;
482;14.9912;15;0.0207565;0;1166.81;0.00433265;0;;;
482;20.9942;21;0.00274768;1;1634.04;0.000573545;1;;;
482;12.9885;13;0.00725785;2;1010.93;0.00151498;0;;;
482;4.99804;5;0.545286;3;389.012;0.113822;0;;;
482;16.9901;17;0.012083;4;1322.39;0.00252217;0;;;
482;1.99755;2;0.289844;5;155.475;0.0605014;0;;;
482;8.99442;9;0.415328;6;700.063;0.0866945;0;;;
482;6.9977;7;0.237947;7;544.652;0.0496684;0;;;
482;7.56785;-1;0.00264613;8;589.028;0.000552346;0;;;
482;14.0033;14;0.00275678;9;1089.91;0.000575443;0;;;
482;10.9944;11;0.167788;10;855.727;0.0350237;0;;;
482;2.99844;3;0.487907;11;233.378;0.101845;0;;;
482;5.99548;6;0.209052;12;466.646;0.043637;0;;;
482;1;1;1;13;77.833;0.208737;0;;;
482;3.99796;4;0.533526;14;311.173;0.111367;0;;;
482;9.99214;10;0.0487028;15;777.718;0.0101661;0;;;
482;15.9976;16;0.0141974;16;1245.14;0.00296354;0;;;
482;7.99095;8;0.120712;17;621.959;0.0251972;0;;;
482;11.9958;12;0.0285033;18;933.672;0.00594971;0;;;
482;18.9859;19;0.00371222;19;1477.73;0.000774879;0;;;
483;14.992;15;0.0206284;0;1166.78;0.00430357;0;;;
483;2.43789;-1;0.00371467;1;189.733;0.000774966;1;;;
483;12.9868;13;0.00746504;2;1010.72;0.00155738;0;;;
483;4.99829;5;0.544929;3;389;0.113685;0;;;
483;16.9916;17;0.0123063;4;1322.4;0.00256738;0;;;
483;1.99731;2;0.290096;5;155.444;0.0605208;0;;;
483;8.99527;9;0.415023;6;700.072;0.0865836;0;;;
483;6.99699;7;0.237735;7;544.553;0.049597;0;;;
483;7.71419;-1;0.00233339;8;600.37;0.0004868;0;;;
483;13.9984;14;0.00281403;9;1089.45;0.000587073;0;;;
483;10.9952;11;0.167979;10;855.722;0.0350443;0;;;
483;2.99977;3;0.487007;11;233.463;0.101601;0;;;
483;5.99653;6;0.208483;12;466.691;0.0434943;0;;;
483;1;1;1;13;77.8268;0.208623;0;;;
483;3.99829;4;0.533274;14;311.174;0.111253;0;;;
483;9.99419;10;0.0487951;15;777.816;0.0101798;0;;;
483;15.9998;16;0.0141935;16;1245.21;0.00296109;0;;;
483;7.99362;8;0.120243;17;622.117;0.0250856;0;;;
483;11.9935;12;0.0286462;18;933.412;0.00597626;0;;;
483;18.9863;19;0.0036607;19;1477.64;0.000763707;0;;;
484;14.9898;15;0.0205269;0;1166.85;0.00428284;0;;;
484;11.4414;-1;0.00192663;1;890.625;0.000401982;1;;;
484;13.0013;13;0.00734086;2;1012.05;0.00153163;0;;;
484;4.99724;5;0.544147;3;388.998;0.113533;0;;;
484;16.9903;17;0.012499;4;1322.57;0.00260786;0;;;
484;1.99751;2;0.289975;5;155.491;0.0605018;0;;;
484;8.99332;9;0.414125;6;700.063;0.086405;0;;;
484;6.99622;7;0.237144;7;544.604;0.0494789;0;;;
484;15.3895;-1;0.0020971;8;1197.95;0.00043755;1;;;
484;13.9876;14;0.00290164;9;1088.83;0.000605411;0;;;
484;10.9938;11;0.167975;10;855.784;0.0350471;0;;;
484;2.9979;3;0.486898;11;233.364;0.101589;0;;;
484;5.99439;6;0.208435;12;466.619;0.0434888;0;;;
484;1;1;1;13;77.8426;0.208645;0;;;
484;3.99752;4;0.532802;14;311.178;0.111166;0;;;
484;9.99153;10;0.0489804;15;777.766;0.0102195;0;;;
484;15.9939;16;0.0141269;16;1245.01;0.0029475;0;;;
484;7.99322;8;0.120106;17;622.213;0.0250596;0;;;
484;11.9903;12;0.0288608;18;933.354;0.00602166;0;;;
484;18.9836;19;0.00363018;19;1477.73;0.000757418;0;;;
485;14.9981;15;0.0204433;0;1167.05;0.00426232;0;;;
485;11.3704;-1;0.00369104;1;884.766;0.000769562;0;;;
485;12.9974;13;0.00736389;2;1011.36;0.00153533;0;;;
485;4.99949;5;0.544347;3;389.026;0.113493;0;;;
485;16.997;17;0.0127456;4;1322.59;0.00265738;0;;;
485;1.99865;2;0.289986;5;155.521;0.0604604;0;;;
485;8.99714;9;0.414013;6;700.095;0.0863193;0;;;
485;6.99851;7;0.237146;7;544.576;0.0494436;0;;;
485;15.402;-1;0.00230161;8;1198.48;0.000479874;0;;;
485;13.9856;14;0.00300481;9;1088.27;0.000626486;0;;;
485;10.9972;11;0.168153;10;855.729;0.0350589;0;;;
485;3.00021;3;0.48597;11;233.456;0.101322;0;;;
485;5.99769;6;0.207626;12;466.699;0.0432888;0;;;
485;1;1;1;13;77.8131;0.208494;0;;;
485;3.9985;4;0.532605;14;311.136;0.111045;0;;;
485;9.99703;10;0.0490062;15;777.9;0.0102175;0;;;
485;15.9979;16;0.0142039;16;1244.85;0.00296143;0;;;
485;7.99601;8;0.119857;17;622.195;0.0249896;0;;;
485;11.9892;12;0.0290896;18;932.913;0.00606502;0;;;
485;18.9952;19;0.00362715;19;1478.08;0.000756241;0;;;
486;14.9978;15;0.0203004;0;1167.21;0.00423353;0;;;
486;11.3975;-1;0.00351516;1;887.011;0.000733067;0;;;
486;13.0046;13;0.00753981;2;1012.09;0.00157239;0;;;
486;4.99865;5;0.543666;3;389.021;0.113379;0;;;
486;16.9968;17;0.012925;4;1322.78;0.00269543;0;;;
486;1.99864;2;0.289855;5;155.544;0.0604478;0;;;
486;8.99561;9;0.412881;6;700.085;0.0861041;0;;;
486;6.99725;7;0.236618;7;544.562;0.0493455;0;;;
486;15.4051;-1;0.00252661;8;1198.9;0.000526912;0;;;
486;13.9649;14;0.00313332;9;1086.82;0.000653437;0;;;
486;10.9961;11;0.167993;10;855.772;0.035034;0;;;
486;2.99905;3;0.485619;11;233.402;0.101273;0;;;
486;5.99575;6;0.207556;12;466.62;0.0432846;0;;;
486;1;1;1;13;77.8252;0.208545;0;;;
486;3.99823;4;0.532125;14;311.163;0.110972;0;;;
486;9.99543;10;0.0490779;15;777.896;0.0102349;0;;;
486;15.9962;16;0.0143263;16;1244.91;0.00298767;0;;;
486;7.99567;8;0.119614;17;622.265;0.0249448;0;;;
486;11.9901;12;0.0292467;18;933.128;0.00609923;0;;;
486;18.9922;19;0.00362016;19;1478.07;0.000754965;0;;;
487;15.0022;15;0.0201728;0;1167.25;0.00420518;0;;;
487;12.3769;-1;0.00216978;1;962.986;0.000452308;1;;;
487;13.0046;13;0.00761923;2;1011.83;0.00158829;0;;;
487;5.00003;5;0.54354;3;389.027;0.113305;0;;;
487;17.0021;17;0.0131192;4;1322.84;0.0027348;0;;;
487;1.99943;2;0.289859;5;155.566;0.0604234;0;;;
487;8.99819;9;0.412404;6;700.104;0.0859689;0;;;
487;7.00006;7;0.236366;7;544.64;0.0492724;0;;;
487;15.4288;-1;0.00268885;8;1200.43;0.000560513;0;;;
487;13.9491;14;0.00321838;9;1085.31;0.000670896;0;;;
487;10.9983;11;0.167958;10;855.721;0.0350121;0;;;
487;3.00028;3;0.484822;11;233.437;0.101065;0;;;
487;5.99792;6;0.206914;12;466.668;0.0431327;0;;;
487;1;1;1;13;77.805;0.208458;0;;;
487;3.99889;4;0.531864;14;311.134;0.110871;0;;;
487;9.99972;10;0.0490153;15;778.028;0.0102176;0;;;
487;15.9999;16;0.0144182;16;1244.87;0.00300559;0;;;
487;7.99794;8;0.119384;17;622.279;0.0248866;0;;;
487;11.9988;12;0.0295652;18;933.563;0.0061631;0;;;
487;18.9976;19;0.00363419;19;1478.11;0.000757576;0;;;
488;15.0016;15;0.020077;0;1167.28;0.00418505;0;;;
488;0.451822;-1;0.00537764;1;35.1562;0.00112097;1;;;
488;13.0033;13;0.00763995;2;1011.79;0.00159255;0;;;
488;4.99951;5;0.54315;3;389.012;0.113219;0;;;
488;17.0016;17;0.0132673;4;1322.89;0.00276556;0;;;
488;1.99975;2;0.28965;5;155.601;0.0603775;0;;;
488;8.99807;9;0.411879;6;700.141;0.085856;0;;;
488;6.99854;7;0.236171;7;544.557;0.0492299;0;;;
488;11.3457;-1;0.00439891;8;882.808;0.000916952;1;;;
488;13.9802;14;0.00324519;9;1087.8;0.000676458;0;;;
488;10.9975;11;0.167852;10;855.719;0.0349887;0;;;
488;3.00051;3;0.484168;11;233.47;0.100925;0;;;
488;5.99779;6;0.206355;12;466.688;0.0430146;0;;;
488;1;1;1;13;77.81;0.20845;0;;;
488;3.99872;4;0.531429;14;311.141;0.110776;0;;;
488;9.99895;10;0.0490264;15;778.018;0.0102195;0;;;
488;15.9953;16;0.0144989;16;1244.59;0.00302228;0;;;
488;7.9965;8;0.119105;17;622.208;0.0248274;0;;;
488;12.0026;12;0.0296974;18;933.921;0.00619041;0;;;
488;18.9982;19;0.00366626;19;1478.25;0.000764231;0;;;
489;15.0031;15;0.0200183;0;1167.36;0.00417296;0;;;
489;15.5637;-1;0.00278112;1;1210.97;0.000579744;1;;;
489;13.0173;13;0.00745082;2;1012.85;0.00155317;0;;;
489;4.99941;5;0.542572;3;388.993;0.113103;0;;;
489;17.0029;17;0.0133734;4;1322.96;0.00278778;0;;;
489;2.00004;2;0.289606;5;155.618;0.0603704;0;;;
489;8.99852;9;0.411123;6;700.155;0.0857013;0;;;
489;6.99957;7;0.23575;7;544.621;0.0491438;0;;;
489;11.3663;-1;0.00442665;8;884.386;0.000922766;0;;;
489;13.9448;14;0.00343513;9;1085.02;0.000716076;0;;;
489;10.9986;11;0.167634;10;855.774;0.0349444;0;;;
489;2.99974;3;0.48392;11;233.403;0.100876;0;;;
489;5.9973;6;0.206209;12;466.637;0.0429857;0;;;
489;1;1;1;13;77.8078;0.208457;0;;;
489;3.99886;4;0.531006;14;311.143;0.110692;0;;;
489;9.99922;10;0.0489948;15;778.017;0.0102133;0;;;
489;15.9907;16;0.0145725;16;1244.2;0.00303773;0;;;
489;7.99846;8;0.11903;17;622.343;0.0248126;0;;;
489;11.9946;12;0.0296765;18;933.27;0.00618627;0;;;
489;18.9955;19;0.00368556;19;1478;0.000768279;0;;;
490;15.0114;15;0.0200418;0;1167.54;0.00417473;0;;;
490;15.5128;-1;0.00325126;1;1206.55;0.000677242;0;;;
490;13.0116;13;0.0074701;2;1012.01;0.00155603;0;;;
490;5.00139;5;0.542836;3;388.995;0.113074;0;;;
490;17.0116;17;0.0134305;4;1323.12;0.00279758;0;;;
490;2.00097;2;0.289654;5;155.63;0.0603354;0;;;
490;9.00254;9;0.411073;6;700.194;0.0856272;0;;;
490;7.00142;7;0.235952;7;544.551;0.0491492;0;;;
490;11.3582;-1;0.00456602;8;883.409;0.000951109;0;;;
490;13.9811;14;0.00337802;9;1087.41;0.000703647;0;;;
490;11.0022;11;0.167565;10;855.723;0.034904;0;;;
490;3.00202;3;0.483346;11;233.489;0.100682;0;;;
490;6.00125;6;0.205331;12;466.761;0.0427708;0;;;
490;1;1;1;13;77.7773;0.208301;0;;;
490;4.00025;4;0.530889;14;311.129;0.110585;0;;;
490;10.0041;10;0.0489027;15;778.093;0.0101865;0;;;
490;15.9974;16;0.0146765;16;1244.24;0.00305713;0;;;
490;8.00092;8;0.118914;17;622.29;0.02477;0;;;
490;11.997;12;0.0298124;18;933.098;0.00620996;0;;;
490;19.0025;19;0.00372414;19;1477.96;0.000775744;0;;;
491;15.0082;15;0.019947;0;1167.48;0.00415505;0;;;
491;0.509552;-1;0.00615817;1;39.6377;0.00128278;1;;;
491;13.0192;13;0.00722107;2;1012.76;0.00150418;0;;;
491;5.00034;5;0.542288;3;388.973;0.112961;0;;;
491;17.0086;17;0.0134455;4;1323.09;0.00280076;0;;;
491;2.00112;2;0.289386;5;155.665;0.0602804;0;;;
491;9.0013;9;0.4104;6;700.205;0.0854883;0;;;
491;7.00017;7;0.235675;7;544.538;0.0490921;0;;;
491;11.3694;-1;0.0045271;8;884.418;0.000943016;0;;;
491;13.955;14;0.0035172;9;1085.55;0.00073265;0;;;
491;11.0015;11;0.167135;10;855.798;0.034815;0;;;
491;3.00024;3;0.483578;11;233.386;0.100732;0;;;
491;5.99873;6;0.205622;12;466.637;0.0428319;0;;;
491;1;1;1;13;77.7893;0.208305;0;;;
491;3.99992;4;0.530551;14;311.151;0.110516;0;;;
491;10.0024;10;0.0488423;15;778.079;0.0101741;0;;;
491;15.9935;16;0.0147196;16;1244.12;0.00306615;0;;;
491;8.00144;8;0.118952;17;622.427;0.0247782;0;;;
491;12;12;0.0299089;18;933.469;0.00623017;0;;;
491;19.0011;19;0.00377299;19;1478.09;0.000785931;0;;;
492;15.0127;15;0.0199363;0;1167.45;0.00414913;0;;;
492;15.4603;-1;0.00312113;1;1202.25;0.000649568;1;;;
492;13.0134;13;0.00714939;2;1011.98;0.00148793;0;;;
492;5.00205;5;0.542621;3;388.98;0.11293;0;;;
492;17.0135;17;0.0134255;4;1323.04;0.0027941;0;;;
492;2.00167;2;0.28965;5;155.658;0.0602818;0;;;
492;9.00345;9;0.410745;6;700.146;0.0854841;0;;;
492;7.0025;7;0.23593;7;544.544;0.0491017;0;;;
492;15.4586;-1;0.00445112;8;1202.12;0.000926364;1;;;
492;13.9547;14;0.00348994;9;1085.18;0.000726324;0;;;
492;11.004;11;0.166887;10;855.716;0.0347324;0;;;
492;3.00191;3;0.483152;11;233.441;0.100553;0;;;
492;6.00212;6;0.205001;12;466.75;0.0426648;0;;;
492;1;1;1;13;77.7642;0.20812;0;;;
492;4.00114;4;0.530563;14;311.146;0.110421;0;;;
492;10.0073;10;0.0486598;15;778.211;0.0101271;0;;;
492;16;16;0.0148071;16;1244.23;0.00308164;0;;;
492;8.00459;8;0.118997;17;622.47;0.0247656;0;;;
492;12.0042;12;0.0299688;18;933.496;0.00623709;0;;;
492;19.0079;19;0.00383016;19;1478.14;0.00079713;0;;;
493;15.0114;15;0.0199457;0;1167.42;0.00414956;0;;;
493;15.4706;-1;0.00342957;1;1203.13;0.000713499;0;;;
493;13.0102;13;0.0069611;2;1011.79;0.00144821;0;;;
493;5.00164;5;0.542472;3;388.973;0.112858;0;;;
493;17.0139;17;0.0133062;4;1323.16;0.00276827;0;;;
493;2.00169;2;0.289536;5;155.67;0.0602361;0;;;
493;9.00404;9;0.410309;6;700.236;0.085362;0;;;
493;7.00111;7;0.236051;7;544.47;0.0491088;0;;;
493;9.44895;-1;0.00364939;8;734.836;0.00075923;1;;;
493;13.9637;14;0.0034588;9;1085.95;0.00071958;0;;;
493;11.0035;11;0.166554;10;855.734;0.0346503;0;;;
493;3.00147;3;0.483212;11;233.421;0.100529;0;;;
493;6.00134;6;0.205029;12;466.719;0.0426549;0;;;
493;1;1;1;13;77.7691;0.208043;0;;;
493;4.00107;4;0.530378;14;311.16;0.110342;0;;;
493;10.0066;10;0.0485485;15;778.204;0.0101002;0;;;
493;15.9951;16;0.01482;16;1243.93;0.0030832;0;;;
493;8.00409;8;0.119016;17;622.471;0.0247605;0;;;
493;12.0048;12;0.0300691;18;933.605;0.00625567;0;;;
493;19.0053;19;0.00387892;19;1478.03;0.000806983;0;;;
494;15.0103;15;0.0200073;0;1167.43;0.00416013;0;;;
494;15.5064;-1;0.00340242;1;1206.02;0.000707468;0;;;
494;13.0141;13;0.00664939;2;1012.17;0.00138261;0;;;
494;5.00081;5;0.541967;3;388.939;0.112691;0;;;
494;17.0107;17;0.0131845;4;1323.01;0.00274146;0;;;
494;2.00183;2;0.289525;5;155.693;0.0602011;0;;;
494;9.00288;9;0.410531;6;700.202;0.085362;0;;;
494;7.00145;7;0.236147;7;544.54;0.0491021;0;;;
494;9.45395;-1;0.00350317;8;735.284;0.000728416;0;;;
494;11.467;-1;0.00349832;9;891.85;0.000727409;1;;;
494;11.0028;11;0.166317;10;855.748;0.0345824;0;;;
494;3.00092;3;0.483157;11;233.397;0.100463;0;;;
494;6.00119;6;0.204907;12;466.744;0.0426064;0;;;
494;1;1;1;13;77.7753;0.207931;0;;;
494;4.00081;4;0.530239;14;311.164;0.110253;0;;;
494;9.99885;10;0.049087;15;777.663;0.0102067;0;;;
494;15.9926;16;0.0148382;16;1243.83;0.00308532;0;;;
494;8.00432;8;0.119116;17;622.538;0.0247678;0;;;
494;11.998;12;0.029999;18;933.148;0.0062377;0;;;
494;19.0035;19;0.0039325;19;1478;0.000817686;0;;;
495;15.0108;15;0.0200318;0;1167.26;0.0041612;0;;;
495;15.5078;-1;0.00330168;1;1205.91;0.000685855;0;;;
495;13.0064;13;0.00650416;2;1011.4;0.0013511;0;;;
495;5.00156;5;0.542005;3;388.928;0.11259;0;;;
495;17.0124;17;0.0130127;4;1322.91;0.00270312;0;;;
495;2.00197;2;0.289739;5;155.676;0.0601872;0;;;
495;9.00458;9;0.410808;6;700.209;0.0853368;0;;;
495;7.00161;7;0.236723;7;544.455;0.0491743;0;;;
495;13.971;14;0.00328472;8;1086.4;0.000682333;1;;;
495;11.4189;-1;0.00405872;9;887.952;0.000843114;0;;;
495;11.0043;11;0.166148;10;855.708;0.0345138;0;;;
495;3.00228;3;0.483046;11;233.462;0.100343;0;;;
495;6.00352;6;0.20457;12;466.842;0.0424951;0;;;
495;1;1;1;13;77.7614;0.207729;0;;;
495;4.0016;4;0.530234;14;311.17;0.110145;0;;;
495;10.0067;10;0.0484192;15;778.139;0.0100581;0;;;
495;15.9939;16;0.0148336;16;1243.71;0.00308137;0;;;
495;8.00479;8;0.11916;17;622.464;0.024753;0;;;
495;11.9983;12;0.0300584;18;933.009;0.00624401;0;;;
495;19.0093;19;0.00399791;19;1478.19;0.000830482;0;;;
496;15.0079;15;0.0201144;0;1167.19;0.00417634;0;;;
496;15.4661;-1;0.00314038;1;1202.82;0.000652035;0;;;
496;13.0158;13;0.0060743;2;1012.26;0.0012612;0;;;
496;5.00058;5;0.541324;3;388.905;0.112395;0;;;
496;17.0124;17;0.0127427;4;1323.09;0.00264576;0;;;
496;2.00217;2;0.289514;5;155.712;0.0601117;0;;;
496;9.00371;9;0.410726;6;700.235;0.0852788;0;;;
496;7.00086;7;0.236863;7;544.47;0.0491797;0;;;
496;10.623;-1;0.00104979;8;826.172;0.000217968;1;;;
496;11.4685;-1;0.00375139;9;891.926;0.000778899;0;;;
496;11.0036;11;0.165817;10;855.772;0.0344284;0;;;
496;3.00056;3;0.48367;11;233.359;0.100424;0;;;
496;6.0011;6;0.2052;12;466.717;0.0426055;0;;;
496;1;1;1;13;77.7718;0.207629;0;;;
496;4.00116;4;0.5301;14;311.177;0.110064;0;;;
496;10.0054;10;0.0484341;15;778.138;0.0100563;0;;;
496;15.9943;16;0.0148373;16;1243.91;0.00308065;0;;;
496;8.00446;8;0.119366;17;622.521;0.0247839;0;;;
496;12.0022;12;0.0300461;18;933.43;0.00623845;0;;;
496;19.008;19;0.00405961;19;1478.28;0.000842895;0;;;
497;15.0104;15;0.0202116;0;1167.15;0.00419162;0;;;
497;15.4645;-1;0.00295209;1;1202.46;0.000612224;0;;;
497;12.9978;13;0.00594712;2;1010.66;0.00123335;0;;;
497;5.00184;5;0.541475;3;388.923;0.112295;0;;;
497;17.0126;17;0.0125222;4;1322.83;0.00259694;0;;;
497;2.00242;2;0.289865;5;155.7;0.0601141;0;;;
497;9.00536;9;0.411464;6;700.221;0.0853322;0;;;
497;7.00198;7;0.237548;7;544.446;0.0492644;0;;;
497;13.9908;14;0.00312025;8;1087.87;0.000647099;1;;;
497;20.9896;21;0.00261604;9;1632.07;0.000542533;1;;;
497;11.0047;11;0.165755;10;855.683;0.0343754;0;;;
497;3.00211;3;0.483538;11;233.432;0.100279;0;;;
497;6.00406;6;0.204785;12;466.852;0.0424697;0;;;
497;1;1;1;13;77.756;0.207387;0;;;
497;4.00202;4;0.530197;14;311.181;0.109956;0;;;
497;10.007;10;0.0482691;15;778.102;0.0100104;0;;;
497;15.9988;16;0.0148394;16;1244.01;0.0030775;0;;;
497;8.00688;8;0.119679;17;622.583;0.0248197;0;;;
497;12.003;12;0.0299791;18;933.307;0.00621728;0;;;
497;19.0089;19;0.00411306;19;1478.06;0.000852994;0;;;
498;15.0083;15;0.0202876;0;1167.17;0.00420517;0;;;
498;15.5042;-1;0.00276894;1;1205.73;0.000573938;0;;;
498;12.9936;13;0.00564104;2;1010.48;0.00116926;0;;;
498;5.00115;5;0.540895;3;388.93;0.112115;0;;;
498;17.0085;17;0.0122425;4;1322.72;0.00253759;0;;;
498;2.00194;2;0.289916;5;155.687;0.060093;0;;;
498;9.00425;9;0.411405;6;700.243;0.085275;0;;;
498;7.00037;7;0.237873;7;544.405;0.0493057;0;;;
498;13.9919;14;0.00303158;8;1088.12;0.000628378;0;;;
498;20.9919;21;0.00261578;9;1632.5;0.000542191;0;;;
498;11.0038;11;0.16555;10;855.742;0.0343147;0;;;
498;3.00093;3;0.48413;11;233.376;0.100349;0;;;
498;6.00199;6;0.205291;12;466.762;0.0425522;0;;;
498;1;1;1;13;77.768;0.207277;0;;;
498;4.00156;4;0.530067;14;311.193;0.109871;0;;;
498;10.0046;10;0.0482402;15;778.036;0.0099991;0;;;
498;15.9945;16;0.0148229;16;1243.86;0.00307245;0;;;
498;8.00543;8;0.119883;17;622.566;0.024849;0;;;
498;12.0037;12;0.0299571;18;933.502;0.00620942;0;;;
498;19.0042;19;0.00417005;19;1477.92;0.000864358;0;;;
499;15.0086;15;0.0204002;0;1167.15;0.00422446;0;;;
499;15.4675;-1;0.00257866;1;1202.83;0.000533987;0;;;
499;12.9906;13;0.00533885;2;1010.22;0.00110557;0;;;
499;5.0012;5;0.540235;3;388.919;0.111871;0;;;
499;17.0082;17;0.0119624;4;1322.64;0.00247717;0;;;
499;2.00239;2;0.289916;5;155.716;0.0600355;0;;;
499;9.00435;9;0.41206;6;700.223;0.0853291;0;;;
499;7.00174;7;0.238306;7;544.49;0.0493482;0;;;
499;13.9965;14;0.00296168;8;1088.44;0.000613303;0;;;
499;12.3981;-1;0.00185023;9;964.14;0.000383144;1;;;
499;11.0035;11;0.165531;10;855.69;0.0342781;0;;;
499;3.00131;3;0.484196;11;233.397;0.100267;0;;;
499;6.00281;6;0.205227;12;466.809;0.0424982;0;;;
499;1;1;1;13;77.765;0.207079;0;;;
499;4.00166;4;0.530068;14;311.19;0.109766;0;;;
499;10.0046;10;0.0482159;15;778.005;0.00998452;0;;;
499;15.9942;16;0.014812;16;1243.79;0.00306725;0;;;
499;8.00574;8;0.120095;17;622.567;0.0248691;0;;;
499;12.0019;12;0.0298148;18;933.331;0.00617402;0;;;
499;19.0046;19;0.00423357;19;1477.89;0.000876685;0;;;
500;15.0045;15;0.0204296;0;1166.94;0.00422742;0;;;
500;20.9964;21;0.00265527;1;1632.93;0.000549445;1;;;
500;12.9922;13;0.00509732;2;1010.43;0.00105477;0;;;
500;5.00073;5;0.539566;3;388.918;0.11165;0;;;
500;17.005;17;0.0116897;4;1322.52;0.00241891;0;;;
500;2.0018;2;0.290103;5;155.685;0.0600298;0;;;
500;9.0031;9;0.412024;6;700.192;0.0852586;0;;;
500;7.00019;7;0.238901;7;544.421;0.0494349;0;;;
500;14.0056;14;0.00287973;8;1089.25;0.000595891;0;;;
500;12.4735;-1;0.00188458;9;970.09;0.000389968;0;;;
500;11.0025;11;0.165518;10;855.692;0.03425;0;;;
500;3.00135;3;0.484391;11;233.422;0.100233;0;;;
500;6.00272;6;0.205256;12;466.845;0.0424727;0;;;
500;1;1;1;13;77.7723;0.206926;0;;;
500;4.00152;4;0.529931;14;311.208;0.109657;0;;;
500;10.0036;10;0.0482101;15;778.005;0.00997593;0;;;
500;15.9932;16;0.0147954;16;1243.83;0.00306156;0;;;
500;8.00416;8;0.120231;17;622.502;0.0248789;0;;;
500;12.0009;12;0.0296773;18;933.337;0.006141;0;;;
500;19.0035;19;0.00429537;19;1477.94;0.000888824;0;;;
501;15.0011;15;0.0204763;0;1166.86;0.00423481;0;;;
501;20.9944;21;0.00267641;1;1633.05;0.000553522;0;;;
501;13.0017;13;0.00477589;2;1011.34;0.000987725;0;;;
501;4.99976;5;0.538363;3;388.906;0.111342;0;;;
501;16.9998;17;0.0114433;4;1322.32;0.00236665;0;;;
501;2.0018;2;0.289823;5;155.71;0.0599398;0;;;
501;9.00147;9;0.412161;6;700.178;0.085241;0;;;
501;6.99976;7;0.239137;7;544.475;0.0494571;0;;;
501;14.0157;14;0.00283973;8;1090.21;0.000587298;0;;;
501;11.4554;-1;0.00361189;9;891.058;0.000746993;1;;;
501;11.0009;11;0.165446;10;855.705;0.0342166;0;;;
501;3.00005;3;0.484897;11;233.359;0.100284;0;;;
501;6.00062;6;0.205765;12;466.757;0.0425553;0;;;
501;1;1;1;13;77.7849;0.206815;0;;;
501;4.00084;4;0.529772;14;311.204;0.109565;0;;;
501;10.0004;10;0.0483169;15;777.878;0.00999266;0;;;
501;15.9909;16;0.0147772;16;1243.85;0.00305614;0;;;
501;8.0022;8;0.120316;17;622.45;0.0248831;0;;;
501;12.0006;12;0.0295181;18;933.468;0.00610479;0;;;
501;19.0002;19;0.00435252;19;1477.93;0.000900167;0;;;
502;15.0046;15;0.0205271;0;1166.92;0.0042406;0;;;
502;0.536698;-1;0.00640879;1;41.7397;0.00132396;1;;;
502;12.9867;13;0.00480361;2;1009.99;0.000992356;0;;;
502;5.00078;5;0.537886;3;388.917;0.111119;0;;;
502;17.0017;17;0.0112038;4;1322.25;0.00231453;0;;;
502;2.00203;2;0.289986;5;155.701;0.0599069;0;;;
502;9.00295;9;0.41265;6;700.171;0.0852475;0;;;
502;7.00057;7;0.239858;7;544.443;0.0495513;0;;;
502;14.017;14;0.00281844;8;1090.12;0.000582248;0;;;
502;11.4856;-1;0.00331777;9;893.247;0.000685403;0;;;
502;11.0021;11;0.165618;10;855.648;0.0342142;0;;;
502;3.00152;3;0.484846;11;233.432;0.100162;0;;;
502;6.00271;6;0.205644;12;466.838;0.0424829;0;;;
502;1;1;1;13;77.7713;0.206585;0;;;
502;4.00163;4;0.529752;14;311.212;0.109439;0;;;
502;10.0036;10;0.0482826;15;777.996;0.00997449;0;;;
502;15.9931;16;0.0147507;16;1243.8;0.00304729;0;;;
502;8.00398;8;0.120533;17;622.48;0.0249003;0;;;
502;12.0065;12;0.0293816;18;933.763;0.0060698;0;;;
502;19.0021;19;0.00440876;19;1477.81;0.000910786;0;;;
503;15.0012;15;0.0205029;0;1166.86;0.00423386;0;;;
503;9.64693;-1;0.00129041;1;750.381;0.00026647;1;;;
503;13.0016;13;0.00444158;2;1011.32;0.000917186;0;;;
503;4.99995;5;0.536741;3;388.919;0.110837;0;;;
503;16.9969;17;0.0110072;4;1322.1;0.00227298;0;;;
503;2.00107;2;0.290102;5;155.652;0.0599061;0;;;
503;9.00101;9;0.41239;6;700.138;0.0851586;0;;;
503;6.99944;7;0.240035;7;544.448;0.0495672;0;;;
503;14.0198;14;0.00281669;8;1090.52;0.000581646;0;;;
503;11.4811;-1;0.00339404;9;893.052;0.000700869;0;;;
503;11.0013;11;0.165651;10;855.729;0.0342068;0;;;
503;2.99999;3;0.485504;11;233.352;0.100256;0;;;
503;6.00035;6;0.206317;12;466.734;0.0426044;0;;;
503;1;1;1;13;77.7845;0.2065;0;;;
503;4.00117;4;0.529478;14;311.229;0.109337;0;;;
503;9.9977;10;0.0487257;15;777.666;0.0100619;0;;;
