seq;freq_ratio;hamonic;amp_ratio;track;freq;amp;newflag
451;6.69092;-1;0.000583739;19;781.805;7.11836E-006;0
451;6.96742;7;0.000975765;3;814.114;1.18989E-005;0
451;7.99784;8;0.00165077;10;934.514;2.01301E-005;0
451;9.03604;9;0.000553752;4;1055.82;6.75269E-006;1
452;0.255917;-4;0.032412;1;29.9133;0.000394687;0
452;0.501287;-2;0.0162604;0;58.5938;0.000198006;0
452;0.651673;-1;0.00854988;9;76.1719;0.000104113;0
452;1;1;1;6;116.887;0.0121772;0
452;1.50527;-1;0.0104563;11;175.947;0.000127329;0
452;1.68772;-1;0.0143923;4;197.272;0.000175258;1
452;1.99781;2;0.0834463;2;233.517;0.00101614;0
452;2.4125;-1;0.00401941;7;281.989;4.89451E-005;0
452;2.55241;-1;0.00411102;12;298.343;5.00606E-005;1
452;2.99294;3;0.0973235;17;349.834;0.00118513;0
452;3.80978;-1;0.00119433;13;445.312;1.45436E-005;0
452;3.99039;4;0.0128152;5;466.423;0.000156053;0
452;4.61521;-1;0.000832483;18;539.456;1.01373E-005;0
452;4.9997;5;0.0100491;14;584.398;0.00012237;0
452;5.38134;-1;0.000562095;8;629.007;6.84474E-006;0
452;6.00237;6;0.00291121;16;701.597;3.54503E-005;0
452;6.26251;-1;0.00050941;15;732.004;6.20318E-006;1
452;6.66947;-1;0.000545962;19;779.573;6.64829E-006;0
452;6.98761;7;0.000977062;3;816.758;1.18979E-005;0
452;7.99381;8;0.00171132;10;934.37;2.08391E-005;0
453;0.231;-1;0.032032;1;27.0106;0.000389112;0
453;0.450995;-1;0.011032;0;52.7344;0.000134013;0
453;0.651437;-1;0.00807459;9;76.1719;0.000098087;0
453;1;1;1;6;116.929;0.0121476;0
453;1.49166;-1;0.00967533;11;174.418;0.000117532;0
453;1.69202;-1;0.0137324;15;197.846;0.000166816;1
453;1.70712;-1;0.016993;4;199.612;0.000206424;0
453;1.99872;2;0.0824471;2;233.708;0.00100154;0
453;2.4347;-1;0.00505199;7;284.687;6.13696E-005;0
453;2.55564;-1;0.00337025;12;298.828;4.09406E-005;0
453;2.99234;3;0.0978494;17;349.892;0.00118864;0
453;3.46988;-1;0.00122249;13;405.729;1.48503E-005;0
453;3.73914;-1;0.0010204;19;437.214;1.23955E-005;1
453;3.99045;4;0.0126948;5;466.599;0.000154211;0
453;4.59109;-1;0.000784651;18;536.832;9.53164E-006;0
453;4.99989;5;0.00983412;14;584.633;0.000119461;0
453;5.42375;-1;0.000618364;8;634.194;7.51166E-006;0
453;6.00081;6;0.00295362;16;701.669;3.58794E-005;0
453;6.98419;7;0.000967209;3;816.654;1.17493E-005;0
453;7.99255;8;0.0017967;10;934.561;2.18256E-005;0
454;0.245495;-4;0.0427329;4;28.7116;0.000517383;1
454;0.2505;-4;0.0263211;1;29.2969;0.000318679;0
454;0.472591;-1;0.0143429;0;55.2712;0.000173655;0
454;1;1;1;6;116.954;0.0121074;0
454;1.50822;-1;0.00955862;11;176.392;0.00011573;0
454;1.69312;-1;0.0134175;15;198.017;0.000162451;0
454;1.99765;2;0.0820491;2;233.632;0.000993399;0
454;2.42513;-1;0.00496868;7;283.628;6.01577E-005;0
454;2.53208;-1;0.00371241;12;296.136;4.49475E-005;0
454;2.99181;3;0.0986027;17;349.903;0.00119382;0
454;3.47807;-1;0.0012372;13;406.773;1.49792E-005;0
454;3.78358;-1;0.000712786;19;442.503;0.00000863;0
454;3.9887;4;0.0127047;5;466.493;0.00015382;0
454;4.41626;-1;0.000535691;18;516.498;6.48582E-006;0
454;4.61258;-1;0.00073082;8;539.458;8.84832E-006;1
454;4.99901;5;0.00963913;14;584.652;0.000116705;0
454;5.99877;6;0.00301057;16;701.578;3.64501E-005;0
454;6.6522;-1;0.000510365;9;777.999;6.17918E-006;1
454;6.99229;7;0.000999381;3;817.773;1.20999E-005;0
454;7.9945;8;0.00191728;10;934.986;2.32132E-005;0
455;0.206577;-1;0.0225727;1;24.1626;0.000272193;1
455;0.230463;-1;0.0453891;4;26.9566;0.000547326;0
455;0.466242;-1;0.0156254;0;54.5349;0.000188419;0
455;1;1;1;6;116.967;0.0120585;0
455;1.68928;-1;0.0127733;15;197.589;0.000154028;0
455;1.99839;2;0.0816156;2;233.745;0.000984165;0
455;2.45728;-1;0.00635284;7;287.42;7.66059E-005;0
455;2.99175;3;0.0994077;17;349.935;0.00119871;0
455;3.42962;-1;0.00138826;13;401.152;1.67404E-005;0
455;3.75707;-1;0.000828962;19;439.453;9.99607E-006;0
455;3.98646;4;0.0127831;5;466.284;0.000154146;0
455;4.40958;-1;0.000484909;18;515.775;5.84729E-006;0
455;4.61015;-1;0.000664355;8;539.235;8.01115E-006;0
455;5.00025;5;0.00938498;14;584.864;0.000113169;0
455;5.42152;-1;0.000572733;11;634.138;6.90632E-006;1
455;5.99755;6;0.00305505;16;701.514;3.68395E-005;0
455;6.68713;-1;0.000499564;9;782.173;0.000006024;0
455;6.97714;7;0.000989682;3;816.094;1.19341E-005;0
455;7.99509;8;0.0019947;10;935.161;2.40532E-005;0
455;9.8174;10;0.00054043;12;1148.31;6.5168E-006;1
456;0.08179;-12;0.0295293;1;9.56766;0.000354407;0
456;0.245318;-4;0.0327859;4;28.6969;0.000393492;0
456;0.471392;-1;0.0162128;0;55.1427;0.000194583;0
456;1;1;1;6;116.978;0.0120019;0
456;1.68918;-1;0.0121751;15;197.597;0.000146123;0
456;1.99944;2;0.0812771;2;233.891;0.000975478;0
456;2.48477;-1;0.00647121;7;290.665;7.76666E-005;0
456;2.99206;3;0.100238;17;350.006;0.00120305;0
456;3.49578;-1;0.00127399;13;408.93;1.52902E-005;0
456;3.72758;-1;0.000740173;19;436.046;8.88346E-006;0
456;3.98713;4;0.0127548;5;466.408;0.000153081;0
456;4.37514;-1;0.000496381;18;511.797;5.9575E-006;0
456;4.63023;-1;0.000629872;8;541.637;7.55964E-006;0
456;5.00144;5;0.00911565;14;585.061;0.000109405;0
456;5.46061;-1;0.00055479;11;638.773;6.65852E-006;0
456;5.99505;6;0.00309725;16;701.291;3.71728E-005;0
456;6.67973;-1;0.000476155;9;781.383;5.71475E-006;0
456;6.98059;7;0.0010302;3;816.578;1.23643E-005;0
456;7.99526;8;0.00207043;10;935.272;0.000024849;0
456;9.81189;10;0.000526854;12;1147.78;6.32324E-006;0
457;0.0652617;-15;0.0273955;1;7.63373;0.000327097;0
457;0.262283;-1;0.0303746;4;30.6795;0.000362668;0
457;0.484479;-1;0.0177993;0;56.6701;0.00021252;0
457;1;1;1;6;116.971;0.0119398;0
457;1.6905;-1;0.0116196;15;197.74;0.000138737;0
457;1.99908;2;0.081247;2;233.835;0.000970075;0
457;2.48818;-1;0.00643503;7;291.046;7.68331E-005;0
457;2.99236;3;0.10126;17;350.019;0.00120903;0
457;3.46842;-1;0.00104942;13;405.705;1.25299E-005;0
457;3.60666;-1;0.000315662;12;421.875;0.000003769;1
457;3.694;-1;0.000836061;19;432.091;9.98242E-006;0
457;3.9885;4;0.012739;5;466.54;0.000152101;0
457;4.3856;-1;0.000490258;18;512.989;5.8536E-006;0
457;4.60851;-1;0.000538551;8;539.062;6.43021E-006;0
457;5.00165;5;0.00884993;14;585.049;0.000105667;0
457;5.39613;-1;0.000530032;11;631.192;6.32849E-006;0
457;5.99711;6;0.00310379;16;701.489;3.70587E-005;0
457;6.65647;-1;0.000464016;9;778.615;5.54027E-006;0
457;6.97644;7;0.0010692;3;816.042;1.27661E-005;0
457;7.98188;8;0.00212352;10;933.65;2.53545E-005;0
458;0.126068;-8;0.0413297;1;14.7451;0.000490703;0
458;0.20978;-1;0.0385738;4;24.5361;0.000457982;0
458;0.56643;-1;0.017468;0;66.2503;0.000207396;0
458;1;1;1;6;116.961;0.0118729;0
458;1.50792;-1;0.00683306;15;176.368;8.11282E-005;0
458;1.68517;-1;0.0111306;18;197.1;0.000132152;1
458;1.99982;2;0.0812454;2;233.901;0.000964619;0
458;2.48463;-1;0.00651103;7;290.605;7.73048E-005;0
458;2.99298;3;0.102294;17;350.062;0.00121452;0
458;3.34881;-1;0.000759545;13;391.681;0.000009018;0
458;3.5193;-1;0.00115569;12;411.621;1.37213E-005;0
458;3.73358;-1;0.000668801;19;436.683;7.9406E-006;0
458;3.98746;4;0.0128847;5;466.378;0.000152979;0
458;4.6089;-1;0.000514117;8;539.062;6.10406E-006;0
458;5.00311;5;0.00855029;14;585.169;0.000101517;0
458;5.38486;-1;0.000512387;11;629.819;6.08352E-006;0
458;5.99609;6;0.00312004;16;701.309;3.70439E-005;0
458;6.68476;-1;0.000484411;9;781.857;5.75136E-006;0
458;6.98304;7;0.00117096;3;816.744;1.39026E-005;0
458;7.98321;8;0.00221464;10;933.725;2.62942E-005;0
459;0.0608999;-16;0.0251742;1;7.12241;0.000297118;0
459;0.243769;-4;0.0283938;4;28.5095;0.000335118;0
459;0.580211;-1;0.0266481;13;67.8572;0.000314515;1
459;0.651305;-1;0.00827556;0;76.1719;9.76723E-005;0
459;1;1;1;6;116.953;0.0118025;0
459;1.50524;-1;0.00655814;15;176.041;7.74024E-005;0
459;1.6802;-1;0.0112139;18;196.504;0.000132353;0
459;2.00124;2;0.0813339;2;234.051;0.000959943;0
459;2.45492;-1;0.00565473;7;287.109;6.67399E-005;0
459;2.99368;3;0.10334;17;350.119;0.00121967;0
459;3.47277;-1;0.0011967;12;406.15;1.41241E-005;0
459;3.98837;4;0.0129577;5;466.451;0.000152933;0
459;4.36684;-1;0.000507001;19;510.714;5.98387E-006;1
459;4.61708;-1;0.000543254;8;539.98;6.41176E-006;0
459;5.00353;5;0.0082497;14;585.177;9.73671E-005;0
459;5.35327;-1;0.000423572;11;626.08;4.99921E-006;0
459;5.99635;6;0.00311232;16;701.289;3.67332E-005;0
459;6.67953;-1;0.000482256;9;781.189;5.69183E-006;0
459;6.98864;7;0.00122076;3;817.34;0.000014408;0
459;7.9886;8;0.00232113;10;934.288;2.73952E-005;0
460;0.0501104;-20;0.0280411;1;5.85938;0.000328999;0
460;0.282722;-1;0.0330083;4;33.0585;0.000387279;0
460;0.417552;-1;0.0269979;13;48.8242;0.00031676;1
460;0.651435;-1;0.00702079;0;76.1719;8.23732E-005;0
460;1;1;1;6;116.929;0.0117328;0
460;1.51833;-1;0.0064405;15;177.538;7.55649E-005;0
460;1.68407;-1;0.0108901;18;196.917;0.000127771;0
460;2.00113;2;0.0816458;2;233.991;0.000957931;0
460;2.47956;-1;0.00658798;7;289.934;7.72953E-005;0
460;2.99455;3;0.104448;17;350.151;0.00122546;0
460;3.54048;-1;0.000862506;12;413.986;1.01196E-005;0
460;3.76246;-1;0.000655879;19;439.942;7.69527E-006;1
460;3.99146;4;0.0129978;5;466.719;0.0001525;0
460;4.63543;-1;0.000506648;8;542.018;5.94438E-006;0
460;5.00528;5;0.00793385;14;585.264;0.000093086;0
460;5.36181;-1;0.000491495;11;626.953;5.76659E-006;0
460;5.99748;6;0.00309007;16;701.282;0.000036255;0
460;6.69279;-1;0.0005444;9;782.584;6.38731E-006;0
460;6.99292;7;0.00128316;3;817.678;0.000015055;0
460;7.99084;8;0.00239416;10;934.364;2.80901E-005;0
461;0.114782;-1;0.026662;1;13.4197;0.000310959;0
461;0.272474;-1;0.0270301;4;31.8562;0.000315253;0
461;0.410719;-1;0.0222494;13;48.0189;0.000259495;0
461;0.537513;-1;0.0231525;0;62.8431;0.000270027;0
461;1;1;1;6;116.914;0.011663;0
461;1.62005;-1;0.00899442;9;189.408;0.000104902;1
461;1.72042;-1;0.00649007;18;201.142;7.56937E-005;0
461;2.00153;2;0.0819885;2;234.008;0.000956232;0
461;2.46359;-1;0.006355;7;288.029;7.41184E-005;0
461;2.9954;3;0.105503;17;350.206;0.00123048;0
461;3.48606;-1;0.00118344;12;407.571;1.38025E-005;0
461;3.67236;-1;0.000641376;19;429.352;7.48037E-006;0
461;3.99202;4;0.0131336;5;466.725;0.000153178;0
461;4.37756;-1;0.000461982;15;511.801;5.38809E-006;1
461;4.60184;-1;0.000449902;8;538.022;5.24721E-006;0
461;5.00658;5;0.00761227;14;585.342;8.87819E-005;0
461;5.36249;-1;0.000442621;11;626.953;5.16229E-006;0
461;5.99704;6;0.0030647;16;701.141;3.57436E-005;0
461;6.99634;7;0.00135026;3;817.973;1.57481E-005;0
461;7.99019;8;0.00243797;10;934.169;2.84341E-005;0
462;0.0478562;-21;0.0270274;1;5.59446;0.000313468;0
462;0.238738;-1;0.0294457;4;27.9088;0.000341516;0
462;0.501749;-2;0.0308305;0;58.6552;0.000357577;0
462;1;1;1;6;116.901;0.0115981;0
462;1.59564;-1;0.00791972;9;186.532;0.000091854;0
462;1.80157;-1;0.00769332;18;210.607;8.92283E-005;0
462;2.00211;2;0.0823729;2;234.049;0.000955373;0
462;2.47833;-1;0.00652583;7;289.72;7.56875E-005;0
462;2.99626;3;0.106493;17;350.267;0.00123512;0
462;3.48844;-1;0.00114331;12;407.804;1.32603E-005;0
462;3.69164;-1;0.000570837;19;431.558;6.62065E-006;0
462;3.99272;4;0.0132747;5;466.755;0.000153961;0
462;5.00674;5;0.007304;14;585.295;8.47128E-005;0
462;5.34083;-1;0.000484183;11;624.351;5.61562E-006;0
462;5.99613;6;0.00302514;16;700.956;0.000035086;0
462;6.66637;-1;0.000552938;8;779.308;6.41305E-006;1
462;6.99735;7;0.00142799;3;818.001;0.000016562;0
462;7.99825;8;0.00245223;10;935.007;2.84413E-005;0
462;8.2479;-1;0.000267514;15;964.192;3.10267E-006;1
462;8.73556;-1;0.000376195;13;1021.2;4.36317E-006;1
463;0.224811;-1;0.0306976;4;26.2771;0.000354223;0
463;0.505022;-2;0.0327698;0;59.0299;0.000378134;0
463;1;1;1;6;116.886;0.0115391;0
463;1.62403;-1;0.0101649;9;189.825;0.000117294;0
463;1.76019;-1;0.00617919;18;205.741;7.13023E-005;0
463;2.00198;2;0.0827245;2;234.003;0.000954566;0
463;2.48749;-1;0.00627092;7;290.752;7.23607E-005;0
463;2.99692;3;0.107496;17;350.297;0.00124041;0
463;3.49209;-1;0.00107946;12;408.175;1.24559E-005;0
463;3.99531;4;0.0133297;5;466.995;0.000153813;0
463;4.41338;-1;0.000412861;1;515.862;4.76405E-006;1
463;5.00781;5;0.00699804;14;585.342;8.07511E-005;0
463;5.3096;-1;0.000494573;11;620.617;5.70693E-006;0
463;5.53896;-1;0.000331386;19;647.425;3.8239E-006;1
463;5.99631;6;0.00296355;16;700.883;3.41967E-005;0
463;6.70902;-1;0.0006297;8;784.189;7.26617E-006;0
463;6.97993;7;0.00149227;3;815.854;1.72195E-005;0
463;7.98822;8;0.00247861;10;933.708;2.86009E-005;0
463;8.25945;-1;0.000268729;15;965.411;3.10089E-006;0
463;8.73835;-1;0.000384555;13;1021.39;4.43742E-006;0
464;0.246986;-4;0.030993;4;28.864;0.000356023;0
464;0.505632;-2;0.0342407;0;59.0907;0.000393331;0
464;1;1;1;6;116.865;0.0114872;0
464;1.54033;-1;0.00691464;9;180.011;0.00007943;0
464;1.70688;-1;0.0103885;18;199.475;0.000119335;0
464;2.00138;2;0.0832707;2;233.891;0.000956549;0
464;2.48592;-1;0.00629301;7;290.517;7.22892E-005;0
464;2.99796;3;0.108344;17;350.356;0.00124457;0
464;3.5472;-1;0.000953287;12;414.544;1.09506E-005;0
464;3.99655;4;0.0134279;5;467.057;0.000154249;0
464;4.48184;-1;0.000425281;1;523.77;4.88529E-006;0
464;5.00838;5;0.00671453;14;585.305;7.71313E-005;0
464;5.31803;-1;0.000533519;11;621.491;6.12865E-006;0
464;5.5871;-1;0.000312074;19;652.936;3.58486E-006;0
464;5.99665;6;0.00289552;16;700.799;3.32614E-005;0
464;6.70627;-1;0.000643943;8;783.729;7.39711E-006;0
464;7.0013;7;0.00157005;3;818.207;1.80355E-005;0
464;7.66131;-1;0.000361323;15;895.339;4.1506E-006;1
464;7.99536;8;0.00252661;10;934.379;2.90237E-005;0
464;8.73968;-1;0.000395932;13;1021.36;4.54816E-006;0
465;0.0993018;-10;0.0282569;15;11.6036;0.000323306;1
465;0.274946;-1;0.0286225;4;32.128;0.000327489;0
465;0.520212;-1;0.0349723;0;60.7878;0.000400141;0
465;1;1;1;6;116.852;0.0114417;0
465;1.55445;-1;0.00720326;9;181.641;8.24174E-005;0
465;1.72091;-1;0.0102782;18;201.092;0.000117599;0
465;2.00211;2;0.0834881;2;233.951;0.000955244;0
465;2.48947;-1;0.00623019;7;290.9;7.12839E-005;0
465;2.99864;3;0.109119;17;350.397;0.0012485;0
465;3.56995;-1;0.000906203;12;417.156;1.03685E-005;0
465;3.99677;4;0.0135451;5;467.03;0.000154978;0
465;4.46834;-1;0.00040971;1;522.134;4.68777E-006;0
465;4.81378;-1;0.000584442;19;562.5;0.000006687;1
465;5.00792;5;0.00645809;14;585.185;7.38915E-005;0
465;5.27264;-1;0.000490957;11;616.118;5.61737E-006;0
465;5.99543;6;0.00282815;16;700.577;3.23588E-005;0
465;6.70772;-1;0.000663003;8;783.81;7.58587E-006;0
465;7.00299;7;0.00163796;3;818.313;1.87411E-005;0
465;8.00167;8;0.00251511;10;935.01;2.87771E-005;0
465;8.7422;-1;0.000409629;13;1021.54;4.68685E-006;0
466;0.214938;-1;0.0299313;4;25.1162;0.00034127;0
466;0.551573;-1;0.0291188;0;64.4531;0.000332006;0
466;1;1;1;6;116.853;0.0114018;0
466;1.55443;-1;0.00716068;9;181.641;8.16446E-005;0
466;1.76918;-1;0.00986744;18;206.735;0.000112507;0
466;2.00141;2;0.0837793;2;233.872;0.000955235;0
466;2.31608;-1;0.00255392;13;270.641;2.91193E-005;1
466;2.45662;-1;0.00641146;7;287.064;7.31022E-005;0
466;2.99879;3;0.109834;17;350.419;0.00125231;0
466;3.49121;-1;0.000685565;12;407.96;7.81667E-006;0
466;3.6527;-1;0.000679999;15;426.83;7.75321E-006;1
466;3.99939;4;0.0135334;5;467.342;0.000154306;0
466;4.46273;-1;0.000411572;1;521.484;4.69267E-006;0
466;5.00652;5;0.0062055;14;585.028;7.07539E-005;0
466;5.39002;-1;0.00063956;11;629.842;7.29214E-006;0
466;5.50289;-1;0.00042132;19;643.031;4.8038E-006;1
466;5.99594;6;0.00273119;16;700.645;3.11405E-005;0
466;6.71172;-1;0.000673888;8;784.287;7.68354E-006;0
466;7.00251;7;0.00170453;3;818.267;1.94347E-005;0
466;8.00158;8;0.00251561;10;935.011;2.86824E-005;0
467;0.227397;-1;0.0292615;4;26.5707;0.000332758;0
467;0.446929;-1;0.0307191;13;52.2225;0.000349334;1
467;0.651891;-1;0.00567375;0;76.1719;6.45211E-005;0
467;1;1;1;6;116.847;0.0113719;0
467;1.55265;-1;0.00688399;9;181.424;7.82839E-005;0
467;1.71892;-1;0.0103332;18;200.851;0.000117507;0
467;2.00089;2;0.083782;2;233.799;0.000952758;0
467;2.49183;-1;0.00616233;7;291.164;7.00772E-005;0
467;2.99929;3;0.110346;17;350.46;0.00125484;0
467;3.5318;-1;0.00075641;12;412.681;8.6018E-006;0
467;4.00026;4;0.0135624;5;467.42;0.000154229;0
467;4.2647;-1;0.000714897;1;498.319;8.12972E-006;0
467;4.46295;-1;0.000413555;19;521.484;4.7029E-006;1
467;4.71299;-1;0.000396148;15;550.701;4.50494E-006;1
467;5.0052;5;0.00599547;14;584.845;6.81798E-005;0
467;5.34257;-1;0.000589186;11;624.266;6.70014E-006;0
467;5.98971;6;0.0026758;16;699.882;3.04288E-005;0
467;6.70889;-1;0.000680545;8;783.917;7.73907E-006;0
467;7.00419;7;0.0017552;3;818.423;1.99599E-005;0
467;8.00244;8;0.00250067;10;935.065;2.84373E-005;0
468;0.100286;-10;0.0216377;4;11.7188;0.000245513;0
468;0.25606;-4;0.0277615;12;29.9214;0.000314996;1
468;0.658594;-1;0.00651355;0;76.9588;7.39062E-005;0
468;1;1;1;6;116.853;0.0113465;0
468;1.58194;-1;0.00607927;9;184.855;6.89787E-005;0
468;1.65673;-1;0.0113521;18;193.595;0.000128807;0
468;2.00203;2;0.0834389;2;233.943;0.000946742;0
468;2.24293;-1;0.00222709;13;262.093;2.52698E-005;1
468;2.49011;-1;0.00619105;7;290.977;0.000070247;0
468;2.99929;3;0.11078;17;350.477;0.00125697;0
468;4.00071;4;0.0135682;5;467.496;0.000153952;0
468;4.18409;-1;0.00103589;1;488.924;1.17538E-005;0
468;4.6633;-1;0.000422057;15;544.922;4.78889E-006;0
468;5.00452;5;0.00579084;14;584.794;0.000065706;0
468;5.34896;-1;0.000582685;19;625.044;6.61146E-006;1
468;5.54397;-1;0.000375627;11;647.831;4.26207E-006;0
468;5.9831;6;0.00256143;16;699.145;2.90633E-005;0
468;6.7078;-1;0.000674833;8;783.828;0.000007657;0
468;7.00391;7;0.0018052;3;818.43;2.04827E-005;0
468;7.99254;8;0.00243169;10;933.955;2.75913E-005;0
469;0.278675;-1;0.0274116;12;32.5672;0.000310522;0
469;0.515472;-1;0.0375041;0;60.2405;0.000424851;0
469;1;1;1;6;116.865;0.0113281;0
469;1.72403;-1;0.0093268;18;201.478;0.000105655;0
469;2.00112;2;0.0832875;2;233.86;0.00094349;0
469;2.49773;-1;0.00600626;7;291.897;6.80397E-005;0
469;2.99921;3;0.111074;17;350.502;0.00125826;0
469;3.37714;-1;0.000700421;4;394.669;7.93446E-006;1
469;3.55981;-1;0.000993617;9;416.016;1.12558E-005;1
469;4.00182;4;0.0135113;5;467.671;0.000153058;0
469;4.19946;-1;0.000989284;1;490.768;1.12067E-005;0
469;4.47696;-1;0.00034261;13;523.198;3.88113E-006;1
469;4.66285;-1;0.000374787;15;544.922;4.24564E-006;0
469;5.00894;5;0.00585453;14;585.368;6.63208E-005;0
469;5.14203;5;0.00122888;11;600.922;1.39209E-005;1
469;5.37927;-1;0.000600613;19;628.647;6.80382E-006;0
469;5.99072;6;0.00253454;16;700.103;2.87116E-005;0
469;6.6899;-1;0.000679444;8;781.812;7.69682E-006;0
469;7.00176;7;0.00185279;3;818.258;2.09886E-005;0
469;8.0016;8;0.00244849;10;935.104;2.77367E-005;0
470;0.283456;-1;0.0259246;12;33.1275;0.000293352;0
470;0.518468;-1;0.0369774;0;60.5935;0.000418421;0
470;1;1;1;6;116.87;0.0113156;0
470;1.52403;-1;0.00609933;18;178.113;6.90174E-005;0
470;1.72943;-1;0.00901901;11;202.118;0.000102055;1
470;2.00033;2;0.0828499;2;233.779;0.000937495;0
470;2.50016;-1;0.00598068;7;292.194;6.76748E-005;0
470;2.99912;3;0.111243;17;350.508;0.00125878;0
470;3.28184;-1;0.000928918;4;383.549;1.05112E-005;0
470;3.57199;-1;0.000811525;9;417.459;9.18287E-006;0
470;4.00236;4;0.0134485;5;467.756;0.000152178;0
470;4.25706;-1;0.000771169;1;497.523;8.72622E-006;0
470;4.66263;-1;0.000360231;15;544.922;4.07623E-006;0
470;4.99842;5;0.0054787;14;584.166;6.19947E-005;0
470;5.26246;-1;0.000691573;19;615.024;7.82555E-006;0
470;5.47553;-1;0.000527776;13;639.926;5.97209E-006;1
470;5.98908;6;0.00244593;16;699.944;2.76772E-005;0
470;6.6782;-1;0.000658916;8;780.482;0.000007456;0
470;7.00146;7;0.00188068;3;818.262;0.000021281;0
470;8.00136;8;0.00241137;10;935.119;0.000027286;0
471;0.231486;-1;0.0233113;12;27.057;0.00026355;0
471;0.518864;-1;0.0360779;0;60.6468;0.000407885;0
471;1;1;1;6;116.884;0.0113057;0
471;1.52861;-1;0.00553841;18;178.67;6.26153E-005;0
471;1.80468;-1;0.00992599;11;210.938;0.00011222;0
471;2.00117;2;0.082047;2;233.905;0.000927595;0
471;2.50322;-1;0.00598391;7;292.587;6.76521E-005;0
471;2.99862;3;0.111321;17;350.49;0.00125855;0
471;4.00019;4;0.0132992;5;467.557;0.000150356;0
471;4.16708;-1;0.00100446;1;487.065;0.000011356;0
471;4.99752;5;0.00533572;14;584.13;6.03239E-005;0
471;5.24247;-1;0.000671971;19;612.76;7.59708E-006;0
471;5.45816;-1;0.00101196;13;637.971;1.14408E-005;0
471;5.49321;-1;0.000650319;4;642.068;7.35229E-006;1
471;5.98628;6;0.0023502;16;699.7;2.65706E-005;0
471;6.69117;-1;0.000628025;8;782.09;7.10023E-006;0
471;7;7;0.00190311;3;818.187;0.000021516;0
471;8.00059;8;0.00236953;10;935.14;2.67891E-005;0
471;8.73678;-1;0.000462106;15;1021.19;5.22441E-006;1
471;9.50717;-1;0.000493085;9;1111.23;5.57465E-006;1
472;0.265546;-1;0.02137;12;31.0425;0.000241429;0
472;0.52679;-1;0.03577;0;61.582;0.000404113;0
472;1;1;1;6;116.9;0.0112975;0
472;1.55362;-1;0.00606701;18;181.619;6.85422E-005;0
472;2.00176;2;0.0812959;2;234.007;0.000918443;0
472;2.41146;-1;0.00215428;4;281.901;2.43381E-005;1
472;2.55171;-1;0.00450107;7;298.296;0.000050851;0
472;2.99838;3;0.111198;17;350.512;0.00125626;0
472;3.65896;-1;0.000355582;19;427.734;4.0172E-006;1
472;4.00116;4;0.0132546;5;467.738;0.000149744;0
472;4.27153;-1;0.000718046;1;499.344;8.11215E-006;0
472;5.00485;5;0.00547784;14;585.07;0.000061886;0
472;5.11444;5;0.000838905;11;597.88;9.47756E-006;1
472;5.46182;-1;0.000580182;13;638.489;6.55462E-006;0
472;5.98196;6;0.00227378;16;699.294;2.56881E-005;0
472;6.67754;-1;0.000627635;8;780.608;7.09073E-006;0
472;6.99886;7;0.00191574;3;818.17;2.16431E-005;0
472;7.99942;8;0.00232528;10;935.136;0.00002627;0
472;8.73064;-1;0.000459827;15;1020.62;5.19491E-006;0
472;9.50269;-1;0.000512375;9;1110.87;5.78858E-006;0
473;0.30577;-1;0.0210624;12;35.747;0.000237808;0
473;0.551314;-1;0.0300538;0;64.4531;0.000339328;0
473;1;1;1;6;116.908;0.0112907;0
473;1.71789;-1;0.00684299;18;200.836;7.72619E-005;0
473;2.00113;2;0.0805627;2;233.949;0.000909606;0
473;2.51211;-1;0.00603882;7;293.686;6.81823E-005;0
473;2.99787;3;0.111081;17;350.476;0.00125417;0
473;4.00126;4;0.0130991;5;467.78;0.000147897;0
473;4.27943;-1;0.000626405;1;500.301;7.07253E-006;0
473;4.44724;-1;0.000347015;19;519.919;0.000003918;1
473;4.66111;-1;0.000199433;15;544.922;2.25173E-006;1
473;5.00043;5;0.00531095;14;584.591;5.99642E-005;0
473;5.1879;-1;0.000572917;11;606.508;6.46861E-006;0
473;5.4912;-1;0.000590331;13;641.967;6.66523E-006;0
473;5.9817;6;0.00216916;16;699.31;2.44913E-005;0
473;6.16944;6;0.000434135;4;721.258;4.90167E-006;1
473;6.67212;-1;0.000611296;8;780.025;6.90194E-006;0
473;6.99777;7;0.00192431;3;818.096;2.17267E-005;0
473;7.99893;8;0.00227625;10;935.141;2.57003E-005;0
473;9.48119;-1;0.000503232;9;1108.43;5.68183E-006;0
474;0.306805;-1;0.0194983;12;35.8706;0.000220019;0
474;0.551274;-1;0.0290147;0;64.4531;0.000327403;0
474;1;1;1;6;116.917;0.011284;0
474;1.72176;-1;0.00650676;18;201.303;7.34224E-005;0
474;2.00155;2;0.0797477;2;234.014;0.000899875;0
474;2.51794;-1;0.00610873;7;294.389;0.000068931;0
474;2.99739;3;0.110851;17;350.444;0.00125085;0
474;3.58915;-1;0.000676923;4;419.631;7.63841E-006;1
474;4.0002;4;0.012954;5;467.69;0.000146173;0
474;4.25985;-1;0.000546299;1;498.047;6.16445E-006;0
474;4.99482;5;0.00506632;14;583.977;5.71685E-005;0
474;5.23312;-1;0.000520819;11;611.839;5.87693E-006;0
474;5.49341;-1;0.000593732;13;642.271;6.69968E-006;0
474;5.98151;6;0.00214462;16;699.338;2.41999E-005;0
474;6.65776;-1;0.000584042;8;778.403;6.59034E-006;0
