seq;freq_ratio;harmonic;amp_ratio;track;freq;amp;newflag
185;4.03368;4;0.409221;16;311.662;0.0819618;0
185;5.04442;5;0.561376;2;389.758;0.112437;0
185;6.05128;6;0.169131;17;467.552;0.0338747;0
185;7.06016;7;0.222361;0;545.503;0.0445361;0
185;8.0747;8;0.091309;15;623.892;0.0182881;0
185;9.07951;9;0.276681;19;701.529;0.0554157;0
185;10.0697;10;0.033773;5;778.035;0.00676432;0
185;9.75823;10;0.00394487;14;753.97;0.000790108;1
185;11.0995;11;0.135506;18;857.602;0.0271402;0
185;12.1047;12;0.0145281;1;935.273;0.0029098;0
185;15.1188;15;0.011688;4;1168.16;0.00234097;0
185;16.1453;16;0.00931046;12;1247.46;0.00186477;0
185;20.171;20;0.00561663;11;1558.51;0.00112494;0
186;0.483333;-1;0.070263;3;37.328;0.014063;0
186;2.55414;-1;0.0218838;6;197.257;0.00437999;0
186;3.54256;-1;0.00560749;8;273.593;0.00112232;0
186;9.63803;-1;0.00342206;14;744.348;0.000684916;0
186;1;1;1;9;77.2304;0.200148;0
186;2.01805;2;0.632226;13;155.855;0.126538;0
186;3.03592;3;0.190934;7;234.465;0.038215;0
186;4.03506;4;0.41304;16;311.629;0.0826689;0
186;5.04626;5;0.563365;2;389.725;0.112756;0
186;6.05512;6;0.170382;17;467.639;0.0341015;0
186;7.06312;7;0.223769;0;545.487;0.0447867;0
186;8.07264;8;0.0913913;15;623.453;0.0182917;0
186;9.08269;9;0.2804;19;701.459;0.0561213;0
186;10.079;10;0.0335928;5;778.404;0.00672352;0
186;11.1034;11;0.135976;18;857.516;0.0272152;0
186;12.1114;12;0.0147984;1;935.37;0.00296187;0
186;15.1257;15;0.0118494;4;1168.17;0.00237163;0
186;16.1519;16;0.00942705;12;1247.41;0.0018868;0
186;17.1632;17;0.00496472;10;1325.52;0.000993677;1
186;20.1804;20;0.00575513;11;1558.54;0.00115187;0
187;0.489166;-2;0.0699498;3;37.7571;0.0139823;0
187;2.55555;-1;0.0219394;6;197.255;0.00438548;0
187;8.44005;-1;0.00566367;8;651.46;0.00113212;1
187;9.65625;-1;0.00377843;14;745.334;0.000755274;0
187;1;1;1;9;77.1868;0.199891;0
187;2.01892;2;0.630893;13;155.834;0.12611;0
187;3.0377;3;0.189208;7;234.47;0.0378209;0
187;4.03761;4;0.417464;16;311.65;0.0834472;0
187;5.0494;5;0.564738;2;389.747;0.112886;0
187;6.05726;6;0.172186;17;467.54;0.0344184;0
187;7.06681;7;0.224961;0;545.464;0.0449677;0
187;8.07588;8;0.0919045;15;623.351;0.0183709;0
187;9.08749;9;0.283731;19;701.434;0.0567153;0
187;10.0957;10;0.0333249;5;779.255;0.00666134;0
187;11.1094;11;0.136599;18;857.499;0.0273049;0
187;12.123;12;0.0149753;1;935.736;0.00299343;0
187;15.1341;15;0.0119752;4;1168.15;0.00239373;0
187;16.1588;16;0.00955492;12;1247.25;0.00190994;0
187;17.1712;17;0.00510237;10;1325.39;0.00101992;0
187;20.1899;20;0.00587715;11;1558.39;0.00117479;0
188;0.537663;-1;0.0571467;3;41.4839;0.0114031;0
188;2.52428;-1;0.0209121;6;194.763;0.00417283;0
188;8.51066;-1;0.00513998;8;656.649;0.00102564;0
188;1;1;1;9;77.156;0.199541;0
188;2.01899;2;0.63069;13;155.777;0.125849;0
188;3.04171;3;0.187975;7;234.686;0.0375087;0
188;4.03814;4;0.421842;16;311.567;0.0841749;0
188;5.05132;5;0.566984;2;389.74;0.113137;0
188;6.06072;6;0.173511;17;467.621;0.0346226;0
188;7.07016;7;0.226518;0;545.505;0.0451997;0
188;8.07902;8;0.0927661;15;623.345;0.0185107;0
188;9.09003;9;0.287721;19;701.351;0.0574122;0
188;10.0957;10;0.0337541;5;778.944;0.00673534;0
188;11.1129;11;0.137203;18;857.431;0.0273777;0
188;12.1265;12;0.0153395;1;935.632;0.00306087;0
188;13.1478;13;0.00463142;14;1014.43;0.000924159;1
188;15.1403;15;0.012104;4;1168.17;0.00241526;0
188;16.1654;16;0.009675;12;1247.26;0.00193056;0
188;17.1748;17;0.00523257;10;1325.14;0.00104411;0
188;20.1991;20;0.00599118;11;1558.48;0.00119549;0
189;0.455536;-1;0.0661055;3;35.1562;0.0131556;0
189;2.53707;-1;0.0209945;6;195.8;0.00417809;0
189;8.59126;-1;0.0039092;8;663.036;0.000777964;0
189;1;1;1;9;77.1756;0.199009;0
189;2.01878;2;0.630499;13;155.8;0.125475;0
189;3.04133;3;0.187727;7;234.716;0.0373592;0
189;4.03691;4;0.42677;16;311.551;0.0849309;0
189;5.04991;5;0.569926;2;389.73;0.11342;0
189;6.05914;6;0.175226;17;467.618;0.0348715;0
189;7.06753;7;0.228123;0;545.441;0.0453984;0
189;8.07475;8;0.0932455;15;623.174;0.0185566;0
189;9.0872;9;0.291536;19;701.31;0.0580182;0
189;10.0929;10;0.0341301;5;778.922;0.00679217;0
189;11.1093;11;0.137926;18;857.366;0.0274484;0
189;12.1247;12;0.0156987;1;935.732;0.00312418;0
189;13.1432;13;0.00476633;14;1014.34;0.000948539;0
189;15.1372;15;0.0122402;4;1168.22;0.0024359;0
189;16.1575;16;0.00983012;12;1246.96;0.00195628;0
189;17.1671;17;0.00534717;10;1324.88;0.00106413;0
189;20.1972;20;0.00610882;11;1558.73;0.00121571;0
190;0.455404;-1;0.0669944;3;35.1562;0.013297;0
190;2.53575;-1;0.0204007;6;195.754;0.00404913;0
190;8.60072;-1;0.00323958;8;663.958;0.00064299;0
190;1;1;1;9;77.1979;0.198479;0
190;2.01898;2;0.629836;13;155.861;0.12501;0
190;3.03368;3;0.188014;7;234.193;0.0373168;0
190;4.03501;4;0.431608;16;311.494;0.0856653;0
190;5.04849;5;0.572593;2;389.733;0.113648;0
190;6.05683;6;0.177001;17;467.575;0.0351311;0
190;7.06654;7;0.22978;0;545.522;0.0456066;0
190;8.07109;8;0.093452;15;623.071;0.0185483;0
190;9.08447;9;0.295052;19;701.302;0.0585619;0
190;10.0838;10;0.0348069;5;778.45;0.00690845;0
190;9.78087;10;0.00559251;14;755.062;0.00111;1
190;11.1062;11;0.138818;18;857.372;0.0275525;0
190;12.122;12;0.0160578;1;935.793;0.00318713;0
190;15.1344;15;0.0123838;4;1168.34;0.00245793;0
190;16.1497;16;0.00998284;12;1246.72;0.00198139;0
190;17.1623;17;0.00545362;10;1324.89;0.00108243;0
190;20.1889;20;0.00622927;11;1558.54;0.00123638;0
191;0.467312;-1;0.0737828;3;36.0839;0.0145948;0
191;2.53663;-1;0.0201266;6;195.868;0.0039812;0
191;8.53688;-1;0.00359203;8;659.182;0.000710531;0
191;3.79415;-1;0.0143933;10;292.969;0.0028471;1
191;7.70907;-1;0.00373026;11;595.263;0.000737873;1
191;1;1;1;9;77.2159;0.197808;0
191;2.01861;2;0.630008;13;155.869;0.12462;0
191;3.03762;3;0.187864;7;234.552;0.0371609;0
191;4.03483;4;0.434845;16;311.553;0.0860155;0
191;5.04684;5;0.576425;2;389.696;0.114021;0
191;6.05636;6;0.178566;17;467.647;0.0353216;0
191;7.06409;7;0.231689;0;545.46;0.0458298;0
191;8.06542;8;0.0933177;15;622.778;0.0184589;0
191;9.08204;9;0.298719;19;701.278;0.0590888;0
191;10.0894;10;0.0348847;5;779.062;0.00690045;0
191;9.73691;10;0.00614969;14;751.844;0.00121646;0
191;11.1025;11;0.139676;18;857.292;0.0276289;0
191;12.1152;12;0.0165586;1;935.483;0.00327542;0
191;15.1322;15;0.0125163;4;1168.44;0.00247581;0
191;16.1448;16;0.0101276;12;1246.64;0.00200332;0
192;0.471581;-1;0.0743765;3;36.4256;0.0146599;0
192;2.54015;-1;0.0196099;6;196.205;0.00386519;0
192;8.51992;-1;0.00331361;8;658.092;0.000653128;0
192;7.70937;-1;0.0043476;11;595.484;0.00085693;0
192;1;1;1;9;77.2416;0.197104;0
192;2.01762;2;0.630149;13;155.844;0.124205;0
192;3.03611;3;0.187243;7;234.514;0.0369063;0
192;4.03244;4;0.441557;16;311.472;0.0870328;0
192;5.0454;5;0.579197;2;389.715;0.114162;0
192;6.05263;6;0.180717;17;467.515;0.0356201;0
192;7.0622;7;0.233664;0;545.495;0.0460563;0
192;8.06124;8;0.0940409;15;622.663;0.0185359;0
192;9.07836;9;0.302539;19;701.227;0.0596317;0
192;10.0953;10;0.0351607;5;779.777;0.00693033;0
192;9.76046;10;0.00585339;14;753.913;0.00115373;0
192;11.0996;11;0.140823;18;857.347;0.0277568;0
192;12.1162;12;0.0167942;1;935.877;0.00331021;0
192;15.1288;15;0.0126594;4;1168.57;0.00249522;0
192;16.1362;16;0.0102957;12;1246.38;0.00202932;0
192;20.1781;20;0.00645676;10;1558.59;0.00127266;1
193;0.462841;-1;0.0736661;3;35.7734;0.0144654;0
193;2.56003;-1;0.0198444;6;197.867;0.00389672;0
193;7.65675;-1;0.00258469;11;591.797;0.00050754;0
193;1;1;1;9;77.2908;0.196364;0
193;2.01614;2;0.630575;13;155.829;0.123822;0
193;3.03851;3;0.187199;7;234.849;0.0367591;0
193;4.02947;4;0.446369;16;311.441;0.0876509;0
193;5.04217;5;0.582361;2;389.714;0.114355;0
193;6.05017;6;0.182249;17;467.622;0.0357872;0
193;7.05776;7;0.235874;0;545.5;0.0463172;0
193;8.05842;8;0.0946287;15;622.842;0.0185817;0
193;9.07158;9;0.306832;19;701.15;0.0602508;0
193;10.0912;10;0.0357665;5;779.959;0.00702325;0
193;9.74074;10;0.00564449;14;752.87;0.00110837;0
193;11.0915;11;0.141796;18;857.268;0.0278436;0
193;12.1063;12;0.0172173;1;935.705;0.00338087;0
193;15.1215;15;0.0128538;4;1168.75;0.00252402;0
193;16.1238;16;0.0104817;12;1246.23;0.00205822;0
193;17.1404;17;0.00568622;8;1324.79;0.00111657;1
193;20.1642;20;0.00657551;10;1558.51;0.00129119;0
194;0.460811;-1;0.0738916;3;35.6322;0.014455;0
194;2.56711;-1;0.0184961;6;198.502;0.00361829;0
194;3.48652;-1;0.00455595;8;269.595;0.000891254;1
194;8.41114;-1;0.00411846;11;650.391;0.000805669;1
194;9.70301;-1;0.00557398;14;750.285;0.0010904;0
194;1;1;1;9;77.3249;0.195624;0
194;2.01532;2;0.631061;13;155.835;0.123451;0
194;3.03604;3;0.188158;7;234.762;0.0368081;0
194;4.02778;4;0.451306;16;311.448;0.0882862;0
194;5.0399;5;0.585565;2;389.71;0.114551;0
194;6.04655;6;0.184347;17;467.549;0.0360627;0
194;7.05367;7;0.237838;0;545.425;0.0465267;0
194;8.05781;8;0.09515;15;623.069;0.0186136;0
194;9.06756;9;0.310643;19;701.148;0.0607692;0
194;10.0762;10;0.0367703;5;779.143;0.00719316;0
194;11.0866;11;0.142946;18;857.269;0.0279637;0
194;12.0976;12;0.0176851;1;935.444;0.00345963;0
194;15.1175;15;0.013079;4;1168.96;0.00255857;0
194;16.1125;16;0.0107238;12;1245.9;0.00209784;0
194;20.1552;20;0.0067015;10;1558.5;0.00131097;0
195;0.454744;-1;0.0759358;3;35.1897;0.0148061;0
195;2.55938;-1;0.0178616;6;198.054;0.00348267;0
195;1.52322;-1;0.0139534;8;117.873;0.00272065;1
195;8.36429;-1;0.00597858;11;647.259;0.00116571;0
195;1;1;1;9;77.3836;0.194981;0
195;2.01414;2;0.630962;13;155.861;0.123026;0
195;3.02835;3;0.188781;7;234.345;0.0368087;0
195;4.0249;4;0.455738;16;311.461;0.0888605;0
195;5.03504;5;0.588188;2;389.63;0.114686;0
195;6.04242;6;0.18601;17;467.584;0.0362685;0
195;7.04944;7;0.239991;0;545.511;0.0467938;0
195;8.05025;8;0.0948777;15;622.957;0.0184994;0
195;9.06014;9;0.314556;19;701.106;0.0613325;0
195;10.071;10;0.0373823;5;779.326;0.00728886;0
195;11.0777;11;0.144002;18;857.234;0.0280778;0
195;12.0905;12;0.0179583;1;935.605;0.00350153;0
195;15.1073;15;0.0132901;4;1169.06;0.00259133;0
195;16.1005;16;0.0109133;12;1245.92;0.00212789;0
195;17.1172;17;0.00577102;14;1324.59;0.00112524;1
195;20.1386;20;0.00682955;10;1558.4;0.00133164;0
196;0.471171;-1;0.0760505;3;36.4668;0.0147621;0
196;2.53491;-1;0.0182944;6;196.192;0.0035511;0
196;1.58983;-1;0.0120971;8;123.047;0.00234816;0
196;8.37125;-1;0.00588392;11;647.902;0.00114212;0
196;11.3613;-1;0.00449432;14;879.321;0.00087239;1
196;1;1;1;9;77.396;0.194109;0
196;2.01402;2;0.630835;13;155.877;0.122451;0
196;3.03264;3;0.18933;7;234.715;0.0367506;0
196;4.02478;4;0.460589;16;311.502;0.0894045;0
196;5.03476;5;0.592405;2;389.67;0.114991;0
196;6.0422;6;0.187833;17;467.642;0.0364602;0
196;7.04758;7;0.242417;0;545.455;0.0470554;0
196;8.04731;8;0.0948122;15;622.829;0.0184039;0
196;9.0588;9;0.318599;19;701.115;0.061843;0
196;10.0711;10;0.0381045;5;779.464;0.00739645;0
196;11.0755;11;0.145292;18;857.203;0.0282025;0
196;12.0843;12;0.0184797;1;935.278;0.00358709;0
196;15.1048;15;0.0135065;4;1169.05;0.00262173;0
196;16.0965;16;0.0111827;12;1245.8;0.00217066;0
196;20.1341;20;0.006955;10;1558.3;0.00135003;0
197;0.689953;-1;0.0254773;3;53.3958;0.00492972;0
197;2.58287;-1;0.0148195;6;199.89;0.00286748;0
197;1.53406;-1;0.015301;8;118.721;0.00296067;0
197;8.37455;-1;0.00584166;11;648.111;0.00113033;0
197;11.3324;-1;0.00509014;14;877.018;0.000984914;0
197;1;1;1;9;77.3905;0.193494;0
197;2.01377;2;0.630206;13;155.847;0.121941;0
197;3.03267;3;0.189743;7;234.7;0.0367142;0
197;4.02521;4;0.464816;16;311.513;0.0899393;0
197;5.03439;5;0.594442;2;389.614;0.115021;0
197;6.04145;6;0.189757;17;467.551;0.0367169;0
197;7.04832;7;0.24446;0;545.473;0.0473016;0
197;8.04974;8;0.0953664;15;622.973;0.0184529;0
197;9.05921;9;0.322587;19;701.097;0.0624188;0
197;10.0708;10;0.0388796;5;779.382;0.00752299;0
197;11.0767;11;0.146588;18;857.229;0.0283639;0
197;12.087;12;0.0186182;1;935.419;0.00360252;0
197;15.0967;15;0.013786;4;1168.34;0.00266752;0
197;16.0974;16;0.0114388;12;1245.79;0.00221335;0
197;20.134;20;0.00706182;10;1558.18;0.00136642;0
198;0.46147;-1;0.0770214;3;35.7507;0.0148675;0
198;7.66552;-1;0.00490363;6;593.858;0.000946553;1
198;1.58829;-1;0.0117618;8;123.047;0.00227039;0
198;11.3286;-1;0.00517261;14;877.645;0.000998473;0
198;1;1;1;9;77.4714;0.193031;0
198;2.0112;2;0.630229;13;155.81;0.121654;0
198;3.03084;3;0.190934;7;234.803;0.0368562;0
198;4.02139;4;0.468527;16;311.542;0.0904403;0
198;5.02924;5;0.596923;2;389.622;0.115225;0
198;6.03632;6;0.190966;17;467.642;0.0368624;0
198;7.04078;7;0.246686;0;545.459;0.047618;0
198;8.04242;8;0.0956631;15;623.057;0.0184659;0
198;9.0493;9;0.326662;19;701.062;0.0630558;0
198;10.0599;10;0.0396653;5;779.352;0.00765663;0
198;11.0641;11;0.147494;18;857.154;0.0284709;0
198;12.078;12;0.018696;1;935.7;0.00360891;0
198;13.0933;13;0.00605945;11;1014.35;0.00116966;1
198;15.0928;15;0.0141239;4;1169.26;0.00272634;0
198;16.0799;16;0.0117416;12;1245.73;0.00226648;0
198;20.1127;20;0.00715757;10;1558.16;0.00138163;0
199;0.453832;-1;0.0729348;3;35.1562;0.0140344;0
199;7.6395;-1;0.00405934;6;591.797;0.000781113;0
199;2.53397;-1;0.0132754;8;196.295;0.0025545;1
199;9.69893;-1;0.00506665;11;751.331;0.000974943;1
199;1;1;1;9;77.4653;0.192424;0
199;2.01136;2;0.629222;13;155.811;0.121077;0
199;3.02809;3;0.192457;7;234.572;0.0370332;0
199;4.02224;4;0.472748;16;311.584;0.0909679;0
199;5.02964;5;0.599511;2;389.623;0.11536;0
199;6.03563;6;0.192867;17;467.552;0.0371122;0
199;7.04041;7;0.248674;0;545.388;0.0478507;0
199;8.04632;8;0.0958099;15;623.311;0.0184361;0
199;9.05011;9;0.330719;19;701.07;0.0636381;0
199;10.0539;10;0.0407757;5;778.828;0.00784621;0
199;11.3079;11;0.00585669;14;875.968;0.00112697;0
199;11.0656;11;0.148985;18;857.203;0.0286682;0
199;12.073;12;0.0191321;1;935.242;0.00368146;0
199;15.0939;15;0.0144544;4;1169.26;0.00278136;0
199;16.0841;16;0.0120134;12;1245.96;0.00231166;0
199;20.1138;20;0.00726043;10;1558.12;0.00139708;0
200;0.453824;-1;0.0727239;3;35.1562;0.0139604;0
200;6.38852;-1;0.00369281;6;494.897;0.000708891;1
200;2.52049;-1;0.0117018;8;195.254;0.00224634;0
200;9.67329;-1;0.00483904;11;749.357;0.000928926;0
200;8.32012;-1;0.00589141;14;644.531;0.00113094;1
200;1;1;1;9;77.4666;0.191965;0
200;2.01161;2;0.627729;13;155.833;0.120502;0
200;3.02526;3;0.194333;7;234.356;0.0373051;0
200;4.02213;4;0.476456;16;311.581;0.0914629;0
200;5.02935;5;0.601369;2;389.606;0.115442;0
200;6.03744;6;0.194118;17;467.7;0.0372638;0
200;7.04011;7;0.251145;0;545.374;0.0482111;0
200;8.04325;8;0.0954543;15;623.084;0.0183239;0
200;9.04974;9;0.335014;19;701.053;0.0643109;0
200;10.0518;10;0.0415593;5;778.678;0.00797794;0
200;11.0646;11;0.149743;18;857.134;0.0287455;0
200;12.0731;12;0.0193107;1;935.259;0.00370698;0
200;15.0852;15;0.0147601;4;1168.6;0.00283342;0
200;16.084;16;0.0123598;12;1245.97;0.00237264;0
200;20.1121;20;0.0073588;10;1558.01;0.00141263;0
201;0.462816;-1;0.0775767;3;35.8557;0.0148622;0
201;2.52903;-1;0.0107974;8;195.931;0.00206857;0
201;9.64158;-1;0.00501797;11;746.962;0.000961347;0
201;8.32628;-1;0.00541833;14;645.062;0.00103805;0
201;1;1;1;9;77.473;0.191581;0
201;2.01062;2;0.626454;13;155.769;0.120016;0
201;3.02818;3;0.195711;7;234.602;0.0374944;0
201;4.02268;4;0.480247;16;311.649;0.0920059;0
201;5.02887;5;0.603151;2;389.601;0.115552;0
201;6.03617;6;0.195155;17;467.64;0.0373878;0
201;7.03932;7;0.253076;0;545.357;0.0484844;0
201;8.04321;8;0.0957028;15;623.131;0.0183348;0
201;9.04915;9;0.338961;19;701.065;0.0649383;0
201;10.0584;10;0.0417388;5;779.254;0.00799635;0
201;11.0634;11;0.150776;18;857.113;0.0288857;0
201;12.0712;12;0.0194693;1;935.191;0.00372994;0
201;13.0734;13;0.0065502;6;1012.84;0.00125489;1
201;15.0884;15;0.0150382;4;1168.95;0.00288103;0
201;16.0844;16;0.0126807;12;1246.11;0.00242938;0
201;20.1085;20;0.00743995;10;1557.86;0.00142535;0
202;0.486724;-2;0.0775049;3;37.701;0.0148205;0
202;9.64229;-1;0.00501879;11;746.879;0.000959697;0
202;1;1;1;9;77.4587;0.191221;0
202;2.0109;2;0.624315;13;155.762;0.119382;0
202;3.02659;3;0.197602;7;234.436;0.0377857;0
202;4.02336;4;0.484036;16;311.644;0.0925578;0
202;5.0293;5;0.604142;2;389.563;0.115524;0
202;6.03675;6;0.196321;17;467.599;0.0375406;0
202;7.04096;7;0.25513;0;545.383;0.0487862;0
202;8.04686;8;0.096435;15;623.299;0.0184404;0
202;9.05044;9;0.343399;19;701.035;0.065665;0
202;10.0666;10;0.0419555;5;779.745;0.00802276;0
202;11.0651;11;0.151818;18;857.089;0.0290307;0
202;12.0717;12;0.0196557;1;935.058;0.00375857;0
202;13.0809;13;0.00668133;6;1013.23;0.00127761;0
202;15.0896;15;0.0153763;4;1168.82;0.00294027;0
202;16.0882;16;0.0130465;12;1246.17;0.00249476;0
202;17.1074;17;0.00586776;8;1325.12;0.00112204;1
202;20.1109;20;0.0075092;10;1557.76;0.00143592;0
202;21.1268;21;0.00486975;14;1636.45;0.000931197;1
203;0.486717;-2;0.0770024;3;37.7023;0.0147004;0
203;2.55354;-1;0.00928078;8;197.804;0.00177178;1
203;8.69876;-1;0.00436569;11;673.828;0.000833449;1
203;3.63079;-1;0.00813896;14;281.25;0.0015538;1
203;1;1;1;9;77.4626;0.190909;0
203;2.01055;2;0.622204;13;155.742;0.118784;0
203;3.03008;3;0.199162;7;234.718;0.0380218;0
203;4.02397;4;0.487757;16;311.707;0.0931172;0
203;5.02872;5;0.605309;2;389.537;0.115559;0
203;6.03706;6;0.197071;17;467.646;0.0376225;0
203;7.03971;7;0.25721;0;545.314;0.0491037;0
203;8.04907;8;0.0972544;15;623.502;0.0185667;0
203;9.05031;9;0.347518;19;701.06;0.0663442;0
203;10.0579;10;0.0426711;5;779.108;0.00814629;0
203;11.0638;11;0.152849;18;857.033;0.0291802;0
203;12.064;12;0.0199549;1;934.512;0.00380956;0
203;13.0647;13;0.00698553;6;1012.02;0.0013336;0
203;15.0875;15;0.0157478;4;1168.72;0.00300639;0
203;16.0864;16;0.0134543;12;1246.09;0.00256853;0
203;20.1089;20;0.00756098;10;1557.69;0.00144346;0
204;0.482265;-1;0.0760939;3;37.3546;0.0145089;0
204;2.59407;-1;0.00760039;8;200.928;0.00144918;0
204;11.3913;-1;0.00544298;11;882.328;0.00103782;1
204;3.55959;-1;0.00690439;14;275.714;0.00131647;0
204;1;1;1;9;77.4566;0.190671;0
204;2.0107;2;0.620035;13;155.742;0.118223;0
204;3.02648;3;0.202888;7;234.421;0.0386849;0
204;4.02366;4;0.491822;16;311.659;0.0937763;0
204;5.02883;5;0.606042;2;389.516;0.115555;0
204;6.03624;6;0.19818;17;467.547;0.0377872;0
204;7.04014;7;0.258853;0;545.305;0.0493559;0
204;8.04661;8;0.0969249;15;623.263;0.0184808;0
204;9.05124;9;0.351626;19;701.078;0.0670449;0
204;10.0574;10;0.0429414;5;779.01;0.00818769;0
204;11.0653;11;0.154125;18;857.084;0.0293872;0
204;12.067;12;0.020062;1;934.672;0.00382525;0
204;13.0712;13;0.00710004;6;1012.45;0.00135377;0
204;15.0859;15;0.0160826;4;1168.5;0.00306648;0
204;16.0892;16;0.0138171;12;1246.21;0.00263452;0
204;20.1093;20;0.00761408;10;1557.6;0.00145179;0
205;0.480593;-1;0.0745864;3;37.2189;0.0141992;0
205;1.54005;-1;0.0188037;6;119.267;0.00357972;1
205;2.49678;-1;0.00764535;8;193.359;0.00145547;0
205;11.3684;-1;0.00595087;11;880.408;0.00113289;0
205;3.54776;-1;0.00569259;14;274.751;0.00108372;0
205;1;1;1;9;77.4436;0.190373;0
205;2.01165;2;0.616915;13;155.79;0.117444;0
205;3.02784;3;0.205624;7;234.487;0.0391453;0
205;4.02366;4;0.495711;16;311.607;0.0943701;0
205;5.02969;5;0.607331;2;389.518;0.115619;0
205;6.03757;6;0.198767;17;467.571;0.0378398;0
205;7.04102;7;0.26079;0;545.282;0.0496475;0
205;8.04754;8;0.0973867;15;623.231;0.0185398;0
205;9.05256;9;0.356248;19;701.063;0.0678201;0
205;10.062;10;0.0430005;5;779.235;0.00818615;0
205;11.0664;11;0.15522;18;857.021;0.0295497;0
205;12.06;12;0.0202071;1;933.97;0.00384689;0
205;15.0881;15;0.0164998;4;1168.48;0.00314113;0
205;16.0932;16;0.0141754;12;1246.32;0.00269863;0
205;20.1117;20;0.00766059;10;1557.52;0.00145837;0
206;0.462475;-1;0.0755758;3;35.8119;0.0143601;0
206;1.51813;-1;0.0182475;6;117.557;0.00346719;0
206;11.3976;-1;0.00596693;11;882.577;0.00113377;0
206;1;1;1;9;77.4353;0.190009;0
206;2.01161;2;0.614228;13;155.769;0.116709;0
206;3.02749;3;0.207642;7;234.434;0.0394539;0
206;4.0251;4;0.500161;16;311.685;0.0950354;0
206;5.02987;5;0.608296;2;389.489;0.115582;0
206;6.03785;6;0.199639;17;467.543;0.0379332;0
206;7.04097;7;0.262492;0;545.219;0.0498759;0
206;8.04922;8;0.0982178;15;623.293;0.0186623;0
206;9.05385;9;0.360581;19;701.088;0.0685138;0
206;10.0649;10;0.0432053;5;779.375;0.00820942;0
206;10.7305;11;0.00224623;8;830.917;0.000426806;1
206;11.0672;11;0.156456;18;856.995;0.0297281;0
206;12.0589;12;0.020284;1;933.788;0.00385415;0
206;13.0563;13;0.00770474;14;1011.02;0.00146397;1
206;15.0878;15;0.0168629;4;1168.32;0.00320412;0
206;16.0954;16;0.014526;12;1246.35;0.00276008;0
206;20.1121;20;0.00769502;10;1557.39;0.00146213;0
207;0.453968;-1;0.0745896;3;35.1562;0.0141626;0
207;1.54486;-1;0.0174093;6;119.637;0.00330555;0
207;10.6682;-1;0.0021055;8;826.172;0.000399778;0
207;11.4063;-1;0.00618998;11;883.326;0.00117531;0
207;1;1;1;9;77.4422;0.189873;0
207;2.01082;2;0.612045;13;155.722;0.116211;0
207;3.02565;3;0.210504;7;234.313;0.0399691;0
207;4.02398;4;0.503928;16;311.626;0.0956825;0
207;5.02916;5;0.60841;2;389.469;0.115521;0
207;6.03721;6;0.199977;17;467.535;0.0379703;0
207;7.04084;7;0.26387;0;545.258;0.0501018;0
207;8.04756;8;0.0987443;15;623.221;0.0187489;0
207;9.05292;9;0.364788;19;701.077;0.0692634;0
207;10.0585;10;0.042982;5;778.952;0.00816112;0
207;11.0659;11;0.15738;18;856.964;0.0298822;0
207;12.0673;12;0.0204309;1;934.515;0.00387928;0
207;13.0593;13;0.00782309;14;1011.34;0.0014854;0
207;15.0847;15;0.0172156;4;1168.19;0.00326878;0
207;16.0921;16;0.0148802;12;1246.21;0.00282535;0
207;20.1088;20;0.00771575;10;1557.27;0.00146501;0
208;0.44648;-1;0.0747487;3;34.6002;0.0141879;0
208;1.52227;-1;0.0173086;6;117.969;0.00328532;0
208;9.65582;-1;0.0049217;8;748.283;0.00093418;1
208;1;1;1;9;77.4955;0.189809;0
208;2.00873;2;0.609965;13;155.667;0.115777;0
208;3.02618;3;0.213558;7;234.516;0.040535;0
208;4.02122;4;0.507709;16;311.626;0.0963675;0
208;5.02541;5;0.608354;2;389.447;0.115471;0
208;6.03352;6;0.199988;17;467.571;0.0379594;0
208;7.03472;7;0.265005;0;545.159;0.0503002;0
208;8.04021;8;0.0991305;15;623.08;0.0188158;0
208;9.04674;9;0.368639;19;701.082;0.0699708;0
208;10.0536;10;0.0428277;5;779.11;0.00812906;0
208;11.058;11;0.158222;18;856.945;0.0300318;0
208;12.0573;12;0.020743;1;934.386;0.00393721;0
208;13.0431;13;0.00817135;14;1010.79;0.00155099;0
208;15.0717;15;0.0175204;4;1167.99;0.00332553;0
208;16.0815;16;0.0151691;12;1246.25;0.00287922;0
208;17.08;17;0.00602502;11;1323.62;0.0011436;1
208;20.0956;20;0.00772143;10;1557.32;0.00146559;0
209;0.453099;-1;0.0746142;3;35.1094;0.0141396;0
209;9.64733;-1;0.00544312;8;747.545;0.00103149;0
209;1;1;1;9;77.4872;0.189503;0
209;2.00925;2;0.606965;13;155.691;0.115022;0
209;3.02242;3;0.217424;7;234.199;0.0412025;0
209;4.02124;4;0.51217;16;311.595;0.0970577;0
209;5.02571;5;0.608829;2;389.428;0.115375;0
209;6.03274;6;0.200673;17;467.46;0.0380282;0
209;7.03564;7;0.26611;0;545.172;0.0504286;0
209;8.04041;8;0.099791;15;623.029;0.0189107;0
209;9.04807;9;0.372759;19;701.109;0.0706388;0
